"","Site","N","K","p1","r1","p2","r2","thresh","maxsurv","surv.sm","alpha1","alpha2","beta1","beta2","incr.thresh","ex.slow","ex.fast","logistic.maxsurv","logistic.surv.sm","maxsize"
"18","amacayacu",384,0.9824725918702,-12.3274027064151,0.134904850046683,389.652003667515,-0.0208629999624432,48.2811587418116,0.982472591870163,0.933246909502678,0.865116192283653,9.03408559115456,1.22848348329198,1.93368146294014,3.10991930445408,0.580870061152786,4.42674788112123,4.02630661244069,2.63766921045249,241.405793709058
"19","amacayacu",1148,0.991186232704867,-48.9023148458,0.0968289534158999,672.395420814727,-0.0218137829920573,89.4705925769005,0.991186232704867,0.981601247337499,1.14899045783292,6.18914874715872,1.6824815905262,1.61664213944055,2.54716590652414,0.568837508181225,3.58772292944241,4.72258747635641,3.97690229187899,447.352962884502
"20","amacayacu",200,0.981174218353711,-94.9766730775295,0.221602664478226,788.132638966096,-0.028252063416577,100.532648032442,0.981174218353711,0.978402677416589,1.20225038625789,18.9072502034379,2.00723213886486,4.28710255030369,2.68061764901966,0.510965674118953,4.2113957181651,3.95352274187185,3.81335196835933,502.663240162208
"21","amacayacu",624,0.975175159540243,-22.6461252423391,0.154315487004785,500.075081239465,-0.0221221256431802,68.9682860296113,0.975175159540238,0.951293200377052,0.954646814847197,12.236883608406,0.993778460333271,2.19208578628623,3.93506810278641,0.752189922393556,5.36291639398823,3.67077232235819,2.97200367948011,344.841430148056
"22","amacayacu",343,0.984280465183164,-16.7794734263174,0.185081560525289,716.510545104599,-0.0333447607799059,85.9506227446039,0.984280465183164,0.961422841848204,0.99399084032393,21.2672104581232,2.40425196193979,4.80711725266655,3.08085596609125,0.388304723197287,4.42258866494214,4.13700668727391,3.21575397053347,429.75311372302
"23","amacayacu",263,0.980350388242126,-13.9796810967509,0.229125034981611,1108.40128534284,-0.0304687928529167,142.317079173044,0.980350388242126,0.959310580338984,0.864719176259316,2.57845978359408,1.04934539566402,0.227539697593049,4.71073203839675,0.671300952616888,10.3985416814782,3.90985246653426,3.16024678152717,711.585395865221
"24","amacayacu",155,0.950356862413516,-14.9614288951638,0.282307825699911,145.83560598545,-0.0460199258032663,15.3494172863811,0.95035034062611,0.939073973685613,1.37643526780599,23.5777425464315,3.02860018914399,10.4284915302551,1.68458564633298,0.405134700513878,2.20464823991031,2.9518391662969,2.73523381041612,76.7470864319055
"25","amacayacu",193,0.98105587296031,-17.8335425237125,0.283268845533765,162.950972603549,-0.045638160173948,17.3946055213738,0.981055804761554,0.974981070392787,1.58356598317409,5.75582962105993,3.56343421038978,2.03096131170966,1.43570688723255,0.39438805054229,2.34346255964489,3.94713177880317,3.6627853331903,86.9730276068688
"26","amacayacu",511,0.974444117823728,-13.9187600414494,0.242831010663696,179.962944443033,-0.0420284791631033,20.6644169569819,0.974444117778829,0.961415877356322,1.18974240341161,15.8442150981408,2.77062601713266,7.01619442583873,1.67359796847659,0.389851403648343,2.21130274073639,3.64099965872446,3.21556620877566,103.322084784909
"27","amacayacu",171,0.97744245149161,-24.0405215136398,0.091711424892239,475.464079341435,-0.0334432751144723,57.3887884300624,0.977442378239737,0.923638948484179,0.854286698904565,3.24933583423844,0.908721490624447,0.382692262186614,4.66935964518597,0.746598567029883,7.87107893859629,3.76886633938479,2.49284847761738,286.943942150312
"28","amacayacu",441,0.988940470618015,-35.8469018262034,0.0616910859611596,1027.56622385839,-0.0240877772746148,171.475319211209,0.988940470618015,0.934358021881503,0.879932103424127,13.1367588964728,0.686261283313749,1.27825485424762,6.59831914321644,0.969440900835551,9.87029803129365,4.49334169449153,2.6556442842147,857.376596056045
"29","amacayacu",252,0.991344076148628,-92.6720893507354,0.202867339091372,775.057690945946,-0.0316242508512711,96.1074827579068,0.991344076148628,0.988664146627721,1.08047693218586,3.92266871992184,0.87714047406052,0.510871905563564,4.68362358557115,0.952717241854876,6.90304600644042,4.74081775016903,4.46838411749167,480.537413789534
"30","amacayacu",2563,0.989986906529373,-29.494852030663,0.0924593377060172,837.055955281338,-0.0289349693862489,150.041912078976,0.989986906529373,0.964502005755995,0.967283156799833,6.47980974830179,0.649574629981738,0.735134982350774,5.8135093476233,1.10923772720644,8.20175573529556,4.59379813370392,3.30213571720844,750.209560394879
"31","amacayacu",215,0.991808256997423,-165.572958494259,0.258745006938797,1228.85704004568,-0.0300404514936999,155.49256903196,0.991808256997423,0.991467643410345,1.08524421865401,22.2951015205193,0.982452131285171,3.39020492674778,4.5320431249176,0.859730926379549,6.28505035471622,4.79640310323569,4.75532071933251,777.462845159799
"32","amacayacu",772,0.988469537728187,-25.3986583921544,0.108154101950853,1479.35744761467,-0.0289358656487821,189.079968273476,0.988469537728187,0.966001885910184,0.747739840920778,21.152089877668,0.660566564399191,2.29254935049475,6.65328671141574,0.862719260182828,9.10464550694226,4.45116539903648,3.34686073136743,945.39984136738
"33","amacayacu",413,0.988377260405412,-103.625247707669,0.204086680770544,1571.15023885367,-0.0277767124093075,200.615814838436,0.988377260405412,0.985561703528244,0.95887901347269,5.82363309223989,1.14997667578395,0.904666869797937,3.42770924685755,0.66539209551513,5.53781869662255,4.44310097828966,4.22332758239095,1003.07907419218
"34","amacayacu",256,0.984423636089519,-29.5515324101813,0.287353245566807,212.059169784896,-0.0384024021500477,28.6092695179989,0.984423636089519,0.981914920640323,1.29825195130879,6.84150209185246,3.15606193990057,2.85589533115399,1.60284952862173,0.377675250080059,2.30475790226993,4.14630169754857,3.99441741219841,143.046347589994
"35","amacayacu",308,0.990061808443541,-33.2755457484921,0.0887489038244537,521.275751768034,-0.0345560614085235,62.39894379689,0.99006179641902,0.961201753021569,0.908431287846583,15.825475512867,1.20135287090095,2.79702595905044,3.76103356791194,0.618742792101274,5.45348890933139,4.60138108372989,3.20980926300478,311.99471898445
"36","amacayacu",489,0.978727039488906,-73.2251691901336,0.298741774310351,541.238611941949,-0.0323101217475618,65.7978965022463,0.978727039488906,0.978303140478524,0.805712611615819,24.1402524115873,0.821321066655734,3.09167841169879,5.6416770912016,0.768144663967988,7.70037002842989,3.82881598131874,3.8086520540363,328.989482511232
"37","amacayacu",275,0.973672870105702,-0.878599279693007,0.234874502795157,297.309762988759,-0.0320528327784668,42.8934517522384,0.973672870105702,0.903651374271587,1.10390608951471,54.6660580983287,0.860604937451922,10.8960766297543,4.10330798814917,0.959734513453523,5.01459670905949,3.61047542250085,2.2384705066499,214.467258761192
"38","amacayacu",374,0.97566043909994,-35.7939530536658,0.26752705199391,346.164030823646,-0.0348390079620391,41.4785722197345,0.97566043909994,0.97191467660398,1.22124449114672,2.9095030487472,2.53502849113563,0.937473819829923,1.54370505314773,0.418889040808742,2.3173459290342,3.69101156798366,3.5440208785158,207.392861098672
"39","amacayacu",516,0.984749270666149,-18.2659359892592,0.105213930674524,811.954387697366,-0.0303322193264181,101.051230988816,0.984749270666149,0.935593877604488,1.06844802288737,20.0615796465869,1.88163089687742,5.78191390297328,2.42037212952527,0.487423246842963,3.34085413279303,4.16775973414189,2.67597279402636,505.256154944078
"40","amacayacu",380,0.98652822593469,-21.1189565551635,0.205967664557242,743.315027996505,-0.0236818167790576,122.808952677953,0.98652822593469,0.968010807804759,1.06675559917455,10.7097520122408,1.82359148826388,2.36966091828327,3.11697885805607,0.507476086281318,4.52622235075421,4.29359525057998,3.40984515044911,614.044763389763
"41","amacayacu",352,0.975370487935852,-40.4448834761103,0.278518899931749,303.945781282456,-0.0380014871425258,35.7057418750242,0.975370485276779,0.973588712090235,1.27175638030663,6.85460773701408,2.67778713578037,2.14615565256185,1.86806750681731,0.421943613847604,2.92809138160994,3.67887187445346,3.60719745650613,178.528709375121
"42","amacayacu",884,0.973920421084092,-139.714747227074,0.224303338293767,1035.71278392173,-0.0295524804884833,131.112741029633,0.973920421084092,0.972778267147466,0.97738493692435,10.3921670703158,1.52475697938054,2.07387401164033,3.24982793620569,0.543971311478875,4.87107830539181,3.62017700603988,3.5761405142466,655.563705148166
"43","amacayacu",291,0.968198801081784,-54.4510187856929,0.25874895372037,492.819601385178,-0.0331971019730827,60.2594815982157,0.968198801081784,0.964559200631229,1.40804621618993,6.42990086542182,3.56387984635898,2.36610198506342,1.43564081548443,0.361358470261476,2.38196148973953,3.41593344830267,3.30380752903469,301.297407991079
"44","amacayacu",1474,0.974315210796327,-122.450401801951,0.217073007657915,1014.22270832554,-0.0303683607975857,127.892064903931,0.974315210796327,0.973059111586977,1.16598294414365,6.42682959677239,2.37813826384662,2.06340762169645,1.90412185527514,0.432946345208555,2.84759115280893,3.63583591943105,3.58679968432088,639.460324519655
"45","amacayacu",307,0.985858736698368,-174.759121191532,0.276657094658369,1063.23776033522,-0.0115802683378788,169.906078250293,0.985858736698368,0.985562768791143,1.03975304509724,3.87352763929363,2.04549479756461,0.945973334166584,2.07108511039463,0.446797463968566,3.47503981079587,4.24441607638561,4.22340244635406,849.530391251463
"46","amacayacu",272,0.96694506940933,-98.9376682367694,0.262776080884966,1005.67664318453,-0.0052407246245242,118.619494185668,0.96694506940933,0.963990010751635,0.765542867505969,14.4668790000709,0.40782816582768,1.13323971061255,9.00018662686732,1.32319140387957,12.3671064040962,3.37597094770883,3.28728455317887,593.097470928341
"47","amacayacu",937,0.993893652098492,-16.3464389628085,0.13283601987036,232.186331481106,-0.0431651224069866,25.9028797713442,0.993892637851488,0.964877332321662,1.1710558949961,5.59388101667804,2.11223757832429,1.68492043412979,2.04425469689285,0.476864586244361,2.99179120243734,5.09213423757175,3.31315425166125,129.514398856721
"48","amacayacu",315,0.97615242406487,-23.6157231954159,0.335560861043084,171.482720716306,-0.0419610417317928,19.6077941492993,0.976152422514412,0.974732083292384,1.45880909278601,22.174498807788,3.55971699552702,10.5925329879709,1.49963819603478,0.371917368155473,2.01994705040658,3.71193610558459,3.65262717019775,98.0389707464965
"49","amacayacu",566,0.988612843696745,-121.45407311936,0.270245070075788,940.29793493045,-0.0308171096529395,116.464988088937,0.988612843696745,0.988292027348436,1.23905032703398,3.77643438639183,3.01434312582063,1.4558081588461,1.42817585607266,0.373536692327826,2.16745102159624,4.46381671239266,4.43570819536282,582.324940444683
"50","amacayacu",227,0.982513280280272,-31.673528654695,0.139819903224889,696.40342629787,-0.0269256584476897,89.1552354047818,0.982513280280272,0.960443548863262,0.814686986130772,3.42198065497601,0.549733241945058,0.221714380078739,9.00779477175085,1.11172670857466,15.5196224446148,4.02867214079571,3.18966641346794,445.776177023909
"51","amacayacu",240,0.960798766991593,-101.419739637379,0.27767032325452,790.694711263254,-0.0265426087712266,99.9730010539952,0.960798766991593,0.959943484039824,0.785863252500198,19.2381741958874,0.448064486469527,1.74905772040784,8.76739502338054,1.26409516496529,11.1601887731244,3.19905678685278,3.17658305602134,499.865005269976
"52","amacayacu",273,0.978996001874114,-28.0825332877807,0.293056455220085,212.474962726711,-0.0425327001298482,24.3230796628966,0.978995065509583,0.97597318054208,1.12911895739562,27.9788761826122,1.98368836311304,10.9296105885014,1.90483160812438,0.477443342461062,2.46597698900993,3.84176921632522,3.70426442323458,121.615398314483
"53","amacayacu",496,0.984332361206684,-49.7651291335346,0.188046461225563,560.024043570059,-0.0314849646143913,71.2287924968125,0.984332361206684,0.975742365011279,1.00623242878654,19.5263471742198,1.31084194941277,3.94482881378934,3.63477821373369,0.629745084439073,4.88102793232842,4.14036624372223,3.69446716856554,356.143962484063
"54","amacayacu",197,0.977288987595602,-101.190087918502,0.273757580873669,784.675360480772,-0.027602552581665,100.427284662653,0.977288987595602,0.976098880472913,0.937255885498876,8.27475980927976,0.713929071628203,1.1218972795702,5.28835603324591,0.989799820585405,7.17511472480587,3.76193246429107,3.7096385932634,502.136423313264
"55","amacayacu",505,0.988103740118615,-2.50990762192438,0.269538409244402,526.79446143761,-0.0316474642846282,63.3914082146756,0.988103740118615,0.95315663954746,1.03171926914659,5.35412689654752,1.5117111226083,1.10507329083856,2.95623375399574,0.571086663773078,4.52818019604728,4.41956363732151,3.01296997545703,316.957041073378
"56","amacayacu",1231,0.992331341361635,-35.599596547839,0.0811635802254962,786.441542552774,-0.0273664508499707,97.2066744129694,0.992331341361634,0.968462733299465,1.12666969991123,10.9642044449488,2.04228999553615,3.37483152599752,2.21965135205631,0.476792078330678,3.10493997407753,4.86291534907563,3.42454008691037,486.033372064847
"57","amacayacu",339,0.982655672360993,-15.9941345090102,0.325668011975641,141.615562123561,-0.0473800506157795,14.6065721299325,0.98265567236099,0.97939640209686,1.42013953864736,22.6749474385717,3.9551873338905,13.5567715753116,1.26971468034141,0.335119766253862,1.63629065866963,4.03699326063906,3.86147074964535,73.0328606496624
"58","amacayacu",476,0.979841613511421,-24.3596153309965,0.323416071468328,193.155470762142,-0.0442505198128871,20.7147026068938,0.979841613511421,0.97841238501738,1.07464198114855,9.53180494144598,2.48387387035917,3.54725620516091,1.73807941986951,0.393183461374874,2.50778873573859,3.88377053502557,3.81381147292208,103.573513034469
"59","amacayacu",242,0.986995021366492,-1.61672662570397,0.271332044802669,436.248977914478,-0.0340579078554062,52.520482086973,0.986995021366492,0.939436356474589,1.12724547209995,45.123771958433,1.57600397643338,11.6527606477835,2.99562965195418,0.590540937180029,3.81308333132753,4.3293327392577,2.74158530343465,262.602410434865
"60","amacayacu",624,0.993095143412603,-28.168500013516,0.0989360070769447,635.378709510751,-0.0318741101590674,78.5345941108326,0.99309514340575,0.969331940401172,1.07486408796823,3.56537123951362,2.03478526310819,0.795190383649824,2.41482677228192,0.46565953047233,4.17152648947519,4.96860145530659,3.45338540393378,392.672970554163
